,datetime,mean,std,low,high,program,variable,value
3486,2023-07-31,124.50103991349563,1.2550102188631167,123.7070736729667,125.84281095646742,P_OGI_bayes_l,0,123.85656367532755
3487,2023-08-01,124.41204821691504,1.6830207325536979,123.28505345247729,126.20845516951238,P_OGI_bayes_l,0,123.26718760965298
3488,2023-08-02,123.99543707503575,1.6715488077409186,122.63232874855267,125.7270981921579,P_OGI_bayes_l,0,122.58340681128507
3489,2023-08-03,123.25000550373578,1.82071997776081,121.48893940180176,124.94601416001369,P_OGI_bayes_l,0,121.39222338741786
3490,2023-08-04,122.88113003828967,1.9408785874042698,121.1601363135058,124.82294572219874,P_OGI_bayes_l,0,121.08323088273545
3491,2023-08-05,122.45191272041977,1.970195184335675,120.66178833373735,124.39363769995316,P_OGI_bayes_l,0,120.57695829436713
3492,2023-08-06,121.7497138401465,2.2658258716412942,119.70202013790094,123.99078328339453,P_OGI_bayes_l,0,119.60622051524422
3493,2023-08-07,121.02569469178326,2.075448623151831,119.27100224069785,123.14918832769669,P_OGI_bayes_l,0,119.20148599310686
3494,2023-08-08,120.11188539664806,2.3211436732511816,118.0709778974352,122.44477911932864,P_OGI_bayes_l,0,117.98164135558609
3495,2023-08-09,119.22080566021157,2.301050253071511,117.34494865892006,121.60483388835904,P_OGI_bayes_l,0,117.27768505370385
3496,2023-08-10,118.12747390092751,2.3271158150525277,116.07042489075454,120.45973145009143,P_OGI_bayes_l,0,115.97919992978511
3497,2023-08-11,117.17832377417892,2.4808162824018134,114.95433052990172,119.64450694466392,P_OGI_bayes_l,0,114.85227453414768
3498,2023-08-12,115.99543388593092,2.685193094119372,113.56289427181292,118.64709667984789,P_OGI_bayes_l,0,113.44843386981903
3499,2023-08-13,114.99549238432542,3.032558962838972,112.17729386631146,117.93441455442004,P_OGI_bayes_l,0,112.0364427772569
3500,2023-08-14,114.10244983963992,3.4303007269069394,110.7655010907137,117.27532913112587,P_OGI_bayes_l,0,110.57971310965937
3501,2023-08-15,113.28584447348135,3.3140098707129093,110.0279164041711,116.30796705565508,P_OGI_bayes_l,0,109.84184554683053
3502,2023-08-16,112.04597283606999,3.12428315531365,108.92624627798284,114.82580610780278,P_OGI_bayes_l,0,108.7410041194238
3503,2023-08-17,111.35990209328874,3.300379009512152,108.05197643312044,114.27685399881369,P_OGI_bayes_l,0,107.85366618136896
3504,2023-08-18,110.50724380364206,2.9661571835593796,107.53196730989136,113.12501039671879,P_OGI_bayes_l,0,107.35323697426523
3505,2023-08-19,109.35074734680006,3.186784545470129,106.03661783860024,111.91485343803181,P_OGI_bayes_l,0,105.81574889129757
3506,2023-08-20,108.34914936490497,2.8605454462472903,105.4556853654965,110.83239547797295,P_OGI_bayes_l,0,105.27799729826198
3507,2023-08-21,107.53879876125045,2.8456815681885534,104.67386357309736,110.03275205274032,P_OGI_bayes_l,0,104.50010649528973
3508,2023-08-22,106.10176006578287,2.5521286868172206,103.4954277626793,108.2695964393497,P_OGI_bayes_l,0,103.33110092756012
3509,2023-08-23,104.74250841205549,2.613410590169135,102.0717904998232,106.95868686125029,P_OGI_bayes_l,0,101.90308154078697
