datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,rolling_cost_estimate_b,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,nat_repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_bayes_u_prop_sites_avail,OGI_bayes_u_cost,OGI_bayes_u_sites_visited,OGI_bayes_u_travel_time,OGI_bayes_u_survey_time,OGI_bayes_u_redund_tags,OGI_bayes_u_missed_leaks,OGI_bayes_u_sites_vis_w_leaks,OGI_bayes_u_eff_flags,OGI_bayes_u_n_tags,OGI_bayes_u_flags_redund1,OGI_bayes_u_flags_redund2,OGI_bayes_u_flag_wo_vent
2023-04-20,17475,51.0,51.0,7784.67213114754,0.0,6306.0,59792.260583327115,18800.0,10000.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21,17432,50.0,50.0,7882.4043715847,0.0,6404.0,59489.54878564231,19600.0,10000.0,9600.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22,17384,52.0,52.0,7974.153005464481,0.0,6496.0,58989.83453361303,18400.0,9800.0,8600.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23,17344,50.0,50.0,8072.882513661202,0.0,6595.0,58284.74324126602,19800.0,10000.0,9800.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-24,17295,50.0,50.0,8162.636612021858,0.0,6685.0,57633.05244904097,18000.0,10000.0,8000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-25,17255,56.0,56.0,8254.385245901638,0.0,6777.0,57073.18722021314,18400.0,10000.0,8400.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-26,17219,54.0,54.0,8343.142076502734,0.0,6866.0,56631.09198192704,17800.0,10000.0,7800.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,17184,51.0,51.0,8443.86612021858,0.0,6967.0,56154.790271129204,20200.0,10000.0,10200.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,17134,62.0,62.0,8534.617486338799,0.0,7058.0,55793.59560391517,18200.0,10000.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-29,17105,60.0,60.0,8626.36612021858,0.0,7150.0,55182.86698810556,18400.0,9800.0,8600.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,17073,46.0,46.0,8726.092896174863,0.0,7250.0,54537.14839740615,20000.0,10000.0,10000.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,17019,56.0,56.0,8815.84699453552,0.0,7340.0,54094.15459325496,18000.0,10000.0,8000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,16985,54.0,54.0,8923.551912568306,0.0,7430.0,53865.96900510443,21600.0,8600.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-05-03,16949,49.0,49.0,9029.262295081968,0.0,7518.0,53571.79271712721,21200.0,7000.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-05-04,16910,48.0,48.0,9109.043715846994,0.0,7580.0,53369.16737649659,16000.0,4800.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-05-05,16896,50.0,50.0,9172.868852459016,0.0,7626.0,53395.563340996116,12800.0,2200.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-05-06,16900,36.0,36.0,9238.688524590163,0.0,7674.0,53359.400011502126,13200.0,200.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-07,16888,47.0,47.0,9291.543715846994,0.0,7709.0,53372.04317581459,10600.0,0.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-08,16900,50.0,50.0,9356.36612021858,0.0,7756.0,53567.81161273864,13000.0,0.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-05-09,16903,45.0,45.0,9411.215846994535,0.0,7793.0,53798.3440522676,11000.0,0.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-05-10,16911,41.0,41.0,9469.057377049181,0.0,7833.0,53811.935709831785,11600.0,0.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-05-11,16912,47.0,47.0,9534.877049180328,0.0,7881.0,53925.55475972909,13200.0,0.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-05-12,16911,56.0,56.0,9594.713114754099,0.0,7923.0,53986.73646917694,12000.0,0.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-13,16925,60.0,60.0,9653.551912568306,0.0,7964.0,54190.40157222151,11800.0,0.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-05-14,16944,56.0,56.0,9716.379781420765,0.0,8009.0,54254.9445434707,12600.0,0.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-15,16955,45.0,45.0,9782.199453551912,0.0,8057.0,54213.77775673059,13200.0,0.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-05-16,16952,50.0,50.0,9839.043715846994,0.0,8096.0,54307.48115730712,11400.0,0.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0
2023-05-17,16963,46.0,46.0,9887.909836065573,0.0,8127.0,54415.07580301979,9800.0,0.0,6200.0,0.0,0.0,31.0,1.0,3600.0,6.0,240.0,720.0,39.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-05-18,16978,44.0,44.0,9944.754098360654,0.0,8166.0,54345.48481866725,11400.0,400.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-19,16983,48.0,48.0,10010.573770491803,0.0,8214.0,54394.92671220059,13200.0,400.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,37.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-05-20,16983,51.0,51.0,10067.418032786885,0.0,8253.0,54494.77271778405,11400.0,800.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,31.0,0.0,0.0,0.0
2023-05-21,16995,42.0,42.0,10142.213114754099,0.0,8310.0,54346.81348200094,15000.0,1000.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-05-22,16980,56.0,56.0,10216.01092896175,0.0,8366.0,54334.06953152601,14800.0,200.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0
2023-05-23,16980,43.0,43.0,10266.871584699455,0.0,8399.0,54461.1261490823,10200.0,1000.0,5600.0,0.0,0.0,28.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-05-24,16990,51.0,51.0,10339.672131147541,0.0,8454.0,54444.822618979124,14600.0,600.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-05-25,16986,41.0,41.0,10412.472677595628,0.0,8509.0,54401.61967419033,14600.0,400.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-05-26,16972,47.0,47.0,10472.308743169398,0.0,8551.0,54378.5375400509,12000.0,400.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,36.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-05-27,16977,62.0,62.0,10543.11475409836,0.0,8604.0,54478.17224301803,14200.0,200.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-05-28,16986,39.0,39.0,10610.928961748634,0.0,8654.0,54399.93199861218,13600.0,1200.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-05-29,16975,47.0,47.0,10683.72950819672,0.0,8709.0,54433.804028682374,14600.0,400.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-05-30,16967,55.0,55.0,10751.543715846994,0.0,8759.0,54339.869986491874,13600.0,600.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-05-31,16972,53.0,53.0,10806.393442622952,0.0,8796.0,54396.32912170246,11000.0,200.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-06-01,16988,45.0,45.0,10883.18306010929,0.0,8855.0,54339.710036862525,15400.0,600.0,11200.0,0.0,0.0,56.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-06-02,16974,39.0,39.0,10937.035519125682,0.0,8891.0,54283.180536158994,10800.0,800.0,6400.0,0.0,0.0,32.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-03,16977,68.0,68.0,11001.857923497266,0.0,8938.0,54269.37411521848,13000.0,600.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,18.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-06-04,16998,42.0,42.0,11066.680327868853,0.0,8985.0,54426.272690254984,13000.0,800.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-06-05,16993,51.0,51.0,11122.52732240437,0.0,9023.0,54456.69133319787,11200.0,400.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-06-06,17006,56.0,56.0,11188.346994535521,0.0,9071.0,54343.97462618456,13200.0,1200.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-06-07,17014,61.0,61.0,11255.163934426231,0.0,9120.0,54108.921939263,13400.0,1400.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-06-08,17026,53.0,53.0,11340.928961748634,0.0,9188.0,54067.385764972554,17200.0,800.0,12800.0,0.0,0.0,64.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-06-09,17011,48.0,48.0,11407.745901639346,0.0,9237.0,54173.18054559152,13400.0,800.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-10,17010,55.0,55.0,11468.579234972678,0.0,9280.0,54191.97227529908,12200.0,1000.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-11,17022,52.0,52.0,11539.38524590164,0.0,9333.0,54082.78978462952,14200.0,1000.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-06-12,17021,35.0,35.0,11596.22950819672,0.0,9372.0,54096.088985439565,11400.0,400.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-06-13,17017,61.0,61.0,11666.038251366122,0.0,9424.0,54137.81856085711,14000.0,1600.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-06-14,17026,45.0,45.0,11726.871584699455,0.0,9467.0,54199.19417941083,12200.0,400.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,31.0,0.0,0.0,0.0
2023-06-15,17028,54.0,54.0,11779.726775956284,0.0,9502.0,54309.00507054862,10600.0,400.0,6600.0,0.0,0.0,33.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-16,17047,54.0,54.0,11842.554644808744,0.0,9547.0,54368.018246846805,12600.0,800.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-06-17,17056,35.0,35.0,11904.38524590164,0.0,9591.0,54331.69716144943,12400.0,1600.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-06-18,17047,49.0,49.0,11972.199453551912,0.0,9641.0,54566.35091793534,13600.0,200.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-06-19,17046,47.0,47.0,12041.010928961749,0.0,9692.0,54680.5676486558,13800.0,600.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-06-20,17042,53.0,53.0,12118.79781420765,0.0,9752.0,54793.507590125744,15600.0,400.0,11600.0,0.0,0.0,58.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-06-21,17035,63.0,63.0,12174.644808743167,0.0,9790.0,55018.47352845482,11200.0,600.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-06-22,17060,48.0,48.0,12238.469945355191,0.0,9836.0,55030.55921219933,12800.0,400.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-23,17062,59.0,59.0,12306.284153005465,0.0,9886.0,55072.67089360646,13600.0,200.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-06-24,17071,50.0,50.0,12380.081967213115,0.0,9942.0,55096.56976808069,14800.0,600.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-06-25,17065,46.0,46.0,12445.901639344263,0.0,9990.0,55084.281913092884,13200.0,400.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,37.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-26,17063,52.0,52.0,12496.762295081968,0.0,10023.0,55187.300015856534,10200.0,200.0,6400.0,0.0,0.0,32.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-27,17082,44.0,44.0,12553.606557377048,0.0,10062.0,55133.59177889033,11400.0,400.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-28,17087,48.0,48.0,12622.418032786885,0.0,10113.0,55211.729711608416,13800.0,400.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-06-29,17084,51.0,51.0,12696.215846994535,0.0,10169.0,55269.39752634886,14800.0,0.0,11200.0,0.0,0.0,56.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0
2023-06-30,17079,44.0,44.0,12759.043715846994,0.0,10214.0,55233.478702231594,12600.0,400.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0
2023-07-01,17078,61.0,61.0,12829.849726775958,0.0,10267.0,55145.81319266313,14200.0,1200.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-07-02,17086,51.0,51.0,12891.680327868853,0.0,10311.0,55180.90560535798,12400.0,1000.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-07-03,17093,59.0,59.0,12954.508196721312,0.0,10356.0,55278.80472290771,12600.0,200.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-07-04,17107,51.0,51.0,13013.346994535521,0.0,10397.0,55139.746275406294,11800.0,400.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-07-05,17117,49.0,49.0,13072.185792349726,0.0,10438.0,55198.70190167952,11800.0,200.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-07-06,17125,49.0,49.0,13141.994535519125,0.0,10490.0,55177.56243570445,14000.0,600.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-07-07,17122,50.0,50.0,13203.825136612022,0.0,10534.0,55402.80812639539,12400.0,800.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,20.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-07-08,17128,43.0,43.0,13273.63387978142,0.0,10586.0,55304.26336797413,14000.0,1000.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-07-09,17119,55.0,55.0,13349.426229508197,0.0,10644.0,55236.251157347346,15200.0,1200.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-07-10,17116,47.0,47.0,13416.24316939891,0.0,10693.0,55192.88460669577,13400.0,1000.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-07-11,17114,67.0,67.0,13472.090163934427,0.0,10731.0,55221.28544766429,11200.0,600.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-07-12,17143,54.0,54.0,13539.9043715847,0.0,10781.0,55166.15742517537,13600.0,1400.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-07-13,17147,56.0,56.0,13608.715846994535,0.0,10832.0,55181.15567781309,13800.0,1800.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-07-14,17152,52.0,52.0,13680.519125683059,0.0,10886.0,55037.82279833051,14400.0,1600.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0
2023-07-15,17150,48.0,48.0,13746.338797814207,0.0,10934.0,55073.95365418446,13200.0,800.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,36.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-07-16,17150,57.0,57.0,13815.150273224042,0.0,10985.0,55031.54530622991,13800.0,600.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,39.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0
2023-07-17,17156,60.0,60.0,13886.95355191257,0.0,11039.0,55012.83758461003,14400.0,200.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,32.0,0.0,0.0,0.0
2023-07-18,17162,53.0,53.0,13950.77868852459,0.0,11085.0,54850.82244773579,12800.0,800.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0
2023-07-19,17169,57.0,57.0,14021.584699453553,0.0,11138.0,54867.31485653397,14200.0,1000.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-07-20,17173,50.0,50.0,14081.420765027322,0.0,11180.0,54874.811655996455,12000.0,800.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-07-21,17181,43.0,43.0,14149.234972677596,0.0,11230.0,54796.06249717751,13600.0,800.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-07-22,17174,54.0,54.0,14212.062841530056,0.0,11275.0,54627.10299137108,12600.0,1000.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0
2023-07-23,17183,46.0,46.0,14283.86612021858,0.0,11329.0,54582.2105791715,14400.0,600.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-07-24,17175,44.0,44.0,14347.691256830602,0.0,11387.0,54610.866227186845,12800.0,0.0,11600.0,0.0,0.0,58.0,1.0,1200.0,2.0,90.0,240.0,7.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0
2023-07-25,17161,52.0,52.0,14399.549180327867,0.0,11439.0,54730.721558547266,10400.0,0.0,10400.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26,17161,53.0,53.0,14443.428961748634,0.0,11483.0,54779.73353880851,8800.0,600.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27,17170,46.0,46.0,14493.292349726777,0.0,11533.0,54833.40301137333,10000.0,1000.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28,17166,49.0,49.0,14541.161202185793,0.0,11581.0,54791.55629692307,9600.0,1600.0,8000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29,17167,53.0,53.0,14590.02732240437,0.0,11630.0,54731.2938230901,9800.0,1600.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-30,17171,50.0,50.0,14638.893442622952,0.0,11679.0,54640.59446113367,9800.0,2200.0,7600.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,17172,49.0,49.0,14685.765027322404,0.0,11726.0,54547.41362234999,9400.0,2400.0,7000.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,17174,49.0,49.0,14747.5956284153,0.0,11788.0,54427.82880947053,12400.0,3000.0,9400.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-02,17161,54.0,54.0,14805.437158469944,0.0,11846.0,54257.57051701475,11600.0,4200.0,7400.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-03,17157,47.0,47.0,14876.24316939891,0.0,11917.0,53936.96771634253,14200.0,4800.0,9400.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-04,17133,62.0,62.0,14945.054644808744,0.0,11986.0,53513.13502783487,13800.0,4800.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-05,17126,49.0,49.0,15007.882513661203,0.0,12049.0,53283.817316563895,12600.0,5200.0,7400.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,17112,60.0,60.0,15070.710382513662,0.0,12112.0,53123.76320676235,12600.0,6000.0,6600.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07,17109,37.0,37.0,15156.475409836066,0.0,12198.0,52924.66083130265,17200.0,6000.0,11200.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08,17060,51.0,51.0,15239.248633879783,0.0,12281.0,52420.39038815093,16600.0,8400.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
