datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,rolling_cost_estimate_b,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,nat_repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_prop_sites_avail,OGI_cost,OGI_sites_visited,OGI_travel_time,OGI_survey_time,OGI_redund_tags,OGI_missed_leaks,OGI_sites_vis_w_leaks,OGI_eff_flags,OGI_n_tags,OGI_flags_redund1,OGI_flags_redund2,OGI_flag_wo_vent
2023-08-06,17122,48.0,48.0,15169.439890710382,0.0,12211.0,42757.46993262755,16400.0,7600.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07,17088,37.0,37.0,15274.153005464479,0.0,12316.0,42126.37364423008,21000.0,8000.0,13000.0,0.0,0.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08,17020,55.0,55.0,15354.93169398907,0.0,12397.0,41622.91813276141,16200.0,8400.0,7800.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09,16994,46.0,46.0,15447.677595628415,0.0,12490.0,41155.45021818028,18600.0,9600.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10,16947,39.0,39.0,15546.407103825137,0.0,12589.0,40645.93459849893,19800.0,10000.0,9800.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-11,16887,46.0,46.0,15639.153005464479,0.0,12682.0,40342.27678816175,18600.0,10000.0,8600.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-12,16840,36.0,36.0,15724.918032786885,0.0,12768.0,39919.84454325695,17200.0,10000.0,7200.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-13,16790,54.0,54.0,15814.672131147541,0.0,12858.0,39649.52270217805,18000.0,10000.0,8000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-14,16754,48.0,48.0,15904.426229508197,0.0,12948.0,39492.810427893775,18000.0,10000.0,8000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-15,16712,50.0,50.0,16007.14480874317,0.0,13051.0,39153.90155264796,20600.0,9800.0,10800.0,0.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16,16659,64.0,64.0,16108.86612021858,0.0,13153.0,38811.07993919473,20400.0,10000.0,10400.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17,16621,56.0,56.0,16191.639344262294,0.0,13236.0,38631.01992823833,16600.0,10000.0,6600.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18,16594,49.0,49.0,16277.404371584698,0.0,13322.0,38317.642970569555,17200.0,10000.0,7200.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19,16557,46.0,46.0,16377.131147540984,0.0,13422.0,38080.73122223169,20000.0,10000.0,10000.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20,16503,45.0,45.0,16467.882513661203,0.0,13513.0,37799.71017899791,18200.0,10000.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21,16457,35.0,35.0,16563.620218579235,0.0,13609.0,37478.07281292591,19200.0,10000.0,9200.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22,16396,56.0,56.0,16657.363387978145,0.0,13703.0,37209.58148542625,18800.0,10000.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23,16358,47.0,47.0,16744.125683060112,0.0,13790.0,36955.73580506442,17400.0,10000.0,7400.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24,16318,42.0,42.0,16842.85519125683,0.0,13889.0,36724.89262300736,19800.0,10000.0,9800.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25,16261,43.0,43.0,16929.617486338797,0.0,13976.0,36493.21387529871,17400.0,10000.0,7400.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26,16217,42.0,42.0,17004.412568306012,0.0,14051.0,36269.70780112419,15000.0,10000.0,5000.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27,16184,41.0,41.0,17084.19398907104,0.0,14131.0,35996.27421201698,16000.0,10000.0,6000.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28,16145,55.0,55.0,17184.918032786885,0.0,14232.0,35907.251937255816,20200.0,10000.0,10200.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29,16099,55.0,55.0,17272.677595628415,0.0,14320.0,35741.129133131966,17600.0,10000.0,7600.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,16066,48.0,48.0,17359.439890710382,0.0,14407.0,35589.12293981698,17400.0,10000.0,7400.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31,16027,48.0,48.0,17454.180327868853,0.0,14484.0,35463.9424075652,19000.0,6600.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,17.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-09-01,15998,49.0,49.0,17538.948087431694,0.0,14551.0,35517.02432803875,17000.0,4000.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,21.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-09-02,15980,48.0,48.0,17601.775956284153,0.0,14596.0,35540.549907799024,12600.0,1800.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,15.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-09-03,15983,55.0,55.0,17654.631147540986,0.0,14631.0,35682.6397962022,10600.0,0.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-09-04,16003,64.0,64.0,17716.46174863388,0.0,14675.0,35882.64950035115,12400.0,0.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,18.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-09-05,16023,40.0,40.0,17771.311475409835,0.0,14712.0,36016.755988006495,11000.0,0.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-09-06,16026,58.0,58.0,17829.15300546448,0.0,14752.0,36197.985606611226,11600.0,0.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,15.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-09-07,16044,47.0,47.0,17887.99180327869,0.0,14793.0,36306.60129425766,11800.0,0.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,18.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-09-08,16050,54.0,54.0,17950.819672131147,0.0,14838.0,36383.153080354,12600.0,0.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,16.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-09-09,16059,51.0,51.0,18012.650273224044,0.0,14882.0,36589.236680688045,12400.0,0.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,16.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-09-10,16066,51.0,51.0,18071.48907103825,0.0,14923.0,36719.34813454139,11800.0,0.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0
2023-09-11,16076,62.0,62.0,18126.33879781421,0.0,14960.0,37335.610180388925,11000.0,0.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-09-12,16101,61.0,61.0,18189.166666666664,0.0,15005.0,37551.22134958108,12600.0,0.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-09-13,16117,51.0,51.0,18248.005464480877,0.0,15046.0,37777.43828620673,11800.0,0.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,21.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-09-14,16127,47.0,47.0,18301.857923497268,0.0,15082.0,37864.023277556604,10800.0,0.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,17.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-09-15,16138,53.0,53.0,18344.74043715847,0.0,15107.0,37934.89191286313,8600.0,0.0,5000.0,0.0,0.0,25.0,1.0,3600.0,6.0,240.0,720.0,18.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-09-16,16166,52.0,52.0,18417.54098360656,0.0,15162.0,37914.86558479403,14600.0,600.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-09-17,16163,40.0,40.0,18483.360655737706,0.0,15210.0,37750.8073637618,13200.0,1200.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,16.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-09-18,16155,38.0,38.0,18549.180327868853,0.0,15258.0,37756.81669112516,13200.0,400.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,21.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-09-19,16145,60.0,60.0,18608.01912568306,0.0,15299.0,37785.48639434306,11800.0,800.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,16.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-09-20,16164,47.0,47.0,18680.819672131147,0.0,15354.0,37753.994262659304,14600.0,800.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-09-21,16156,45.0,45.0,18750.628415300547,0.0,15406.0,37662.30560402046,14000.0,800.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,20.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-09-22,16149,46.0,46.0,18807.47267759563,0.0,15445.0,37675.679681059395,11400.0,600.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-09-23,16156,49.0,49.0,18863.319672131147,0.0,15483.0,37702.39729307495,11200.0,200.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-09-24,16167,51.0,51.0,18934.125683060112,0.0,15536.0,37699.66644449214,14200.0,600.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,20.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-09-25,16165,37.0,37.0,18986.98087431694,0.0,15571.0,37840.78680837472,10600.0,400.0,6600.0,0.0,0.0,33.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-09-26,16167,46.0,46.0,19050.80601092896,0.0,15617.0,37967.000435917216,12800.0,600.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-09-27,16167,40.0,40.0,19114.631147540986,0.0,15663.0,37995.09334484093,12800.0,400.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,16.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-09-28,16161,41.0,41.0,19169.48087431694,0.0,15700.0,38004.851746067216,11000.0,200.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0
2023-09-29,16165,61.0,61.0,19230.314207650274,0.0,15743.0,38055.14797277134,12200.0,400.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,13.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-09-30,16183,54.0,54.0,19281.17486338798,0.0,15776.0,38170.74046639176,10200.0,400.0,6200.0,0.0,0.0,31.0,1.0,3600.0,6.0,240.0,720.0,15.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-10-01,16204,47.0,47.0,19345.997267759565,0.0,15823.0,37982.06468581467,13000.0,600.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-10-02,16204,49.0,49.0,19403.83879781421,0.0,15863.0,38079.78677803177,11600.0,400.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,14.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-10-03,16213,49.0,49.0,19473.647540983606,0.0,15915.0,37891.756960270955,14000.0,800.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,15.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-10-04,16210,43.0,43.0,19533.483606557376,0.0,15957.0,37997.480750108436,12000.0,400.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,18.0,0.0,6.0,0.0,31.0,0.0,0.0,0.0
2023-10-05,16211,51.0,51.0,19598.30601092896,0.0,16004.0,38005.54800604307,13000.0,400.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-10-06,16215,68.0,68.0,19669.11202185792,0.0,16057.0,38136.93863602954,14200.0,800.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-10-07,16230,55.0,55.0,19734.93169398907,0.0,16105.0,38116.72112509787,13200.0,800.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-10-08,16237,42.0,42.0,19782.800546448085,0.0,16135.0,38056.78852619409,9600.0,800.0,5200.0,0.0,0.0,26.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-10-09,16249,45.0,45.0,19849.617486338797,0.0,16184.0,38039.55919772264,13400.0,1000.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,17.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-10-10,16245,46.0,46.0,19907.45901639344,0.0,16224.0,38142.680879295716,11600.0,600.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,20.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-10-11,16251,48.0,48.0,19966.29781420765,0.0,16265.0,38143.53817155514,11800.0,400.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-10-12,16258,52.0,52.0,20033.114754098362,0.0,16314.0,38037.14014941782,13400.0,1000.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-10-13,16261,48.0,48.0,20100.928961748632,0.0,16364.0,38006.47104553544,13600.0,800.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,18.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-10-14,16259,55.0,55.0,20162.75956284153,0.0,16408.0,37973.05444904398,12400.0,1200.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,17.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-10-15,16270,45.0,45.0,20223.59289617486,0.0,16451.0,37792.901290468646,12200.0,800.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,12.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-10-16,16272,38.0,38.0,20278.44262295082,0.0,16488.0,37567.45043372252,11000.0,600.0,6800.0,0.0,0.0,34.0,1.0,3600.0,6.0,240.0,720.0,15.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-10-17,16273,60.0,60.0,20342.26775956284,0.0,16534.0,37488.61504591412,12800.0,1200.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-10-18,16287,46.0,46.0,20403.101092896177,0.0,16577.0,37446.75588582644,12200.0,1000.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-10-19,16290,51.0,51.0,20471.912568306012,0.0,16628.0,37360.70334293267,13800.0,800.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0
2023-10-20,16290,50.0,50.0,20530.751366120217,0.0,16669.0,37358.103423171524,11800.0,600.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,21.0,0.0,6.0,0.0,32.0,0.0,0.0,0.0
2023-10-21,16299,61.0,61.0,20598.56557377049,0.0,16719.0,37306.59794634631,13600.0,1000.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,12.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-10-22,16310,60.0,60.0,20656.40710382514,0.0,16759.0,37421.52777795206,11600.0,200.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-10-23,16330,54.0,54.0,20712.254098360656,0.0,16797.0,37467.86731378017,11200.0,400.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,20.0,0.0,6.0,0.0,11.0,0.0,0.0,0.0
2023-10-24,16346,55.0,55.0,20768.101092896177,0.0,16835.0,37697.58823420384,11200.0,0.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-10-25,16363,39.0,39.0,20838.90710382514,0.0,16888.0,37590.87165479037,14200.0,600.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-10-26,16349,51.0,51.0,20898.74316939891,0.0,16930.0,38024.082045739975,12000.0,600.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,18.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-10-27,16358,50.0,50.0,20957.581967213115,0.0,16971.0,37993.21199273437,11800.0,800.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,32.0,0.0,0.0,0.0
2023-10-28,16367,57.0,57.0,21029.385245901638,0.0,17025.0,38109.53827241595,14400.0,200.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,20.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-10-29,16370,54.0,54.0,21091.21584699453,0.0,17069.0,38170.9608103937,12400.0,600.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-10-30,16380,56.0,56.0,21151.05191256831,0.0,17111.0,38184.29270258436,12000.0,600.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-10-31,16394,43.0,43.0,21207.896174863385,0.0,17150.0,38135.188285558026,11400.0,400.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,12.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-11-01,16398,52.0,52.0,21266.734972677597,0.0,17191.0,38116.62871633261,11800.0,600.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,21.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-11-02,16409,42.0,42.0,21342.52732240437,0.0,17249.0,38063.95053138241,15200.0,600.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,16.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-11-03,16393,49.0,49.0,21404.357923497268,0.0,17293.0,38290.388884108215,12400.0,0.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,14.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-11-04,16398,47.0,47.0,21472.172131147538,0.0,17343.0,38129.111999209366,13600.0,1200.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-11-05,16395,42.0,42.0,21539.98633879782,0.0,17393.0,37873.01223842246,13600.0,1800.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,20.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-11-06,16387,48.0,48.0,21621.762295081968,0.0,17457.0,37931.33818265324,16400.0,400.0,12400.0,0.0,0.0,62.0,1.0,3600.0,6.0,240.0,720.0,20.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-11-07,16371,66.0,66.0,21684.590163934427,0.0,17502.0,37943.1268928325,12600.0,400.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-11-08,16392,59.0,59.0,21747.41803278689,0.0,17547.0,37842.606905941626,12600.0,800.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-11-09,16406,53.0,53.0,21823.210382513666,0.0,17605.0,37818.48533095885,15200.0,1000.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-11-10,16401,54.0,54.0,21878.060109289618,0.0,17642.0,37823.48275638709,11000.0,800.0,6600.0,0.0,0.0,33.0,1.0,3600.0,6.0,240.0,720.0,21.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-11-11,16418,49.0,49.0,21944.87704918033,0.0,17691.0,37864.361066801306,13400.0,200.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,15.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-11-12,16418,58.0,58.0,22019.672131147538,0.0,17748.0,37761.6087947031,15000.0,1200.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-11-13,16419,47.0,47.0,22077.51366120218,0.0,17788.0,37793.825639763694,11600.0,400.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,13.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-11-14,16426,54.0,54.0,22133.360655737706,0.0,17826.0,37852.98965909967,11200.0,1000.0,6600.0,0.0,0.0,33.0,1.0,3600.0,6.0,240.0,720.0,17.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-11-15,16442,46.0,46.0,22195.1912568306,0.0,17870.0,37773.890392028356,12400.0,800.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-11-16,16444,54.0,54.0,22256.024590163935,0.0,17913.0,37934.30018364445,12200.0,800.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-11-17,16455,50.0,50.0,22324.83606557377,0.0,17964.0,38100.38062225381,13800.0,600.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,16.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-11-18,16454,41.0,41.0,22386.666666666664,0.0,18008.0,38172.91940040761,12400.0,200.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,16.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-11-19,16451,49.0,49.0,22452.48633879782,0.0,18056.0,38209.20014207245,13200.0,600.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,17.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-11-20,16452,67.0,67.0,22521.29781420765,0.0,18107.0,38251.209356925545,13800.0,600.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-11-21,16468,66.0,66.0,22580.13661202186,0.0,18148.0,38440.33222066993,11800.0,0.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-11-22,16493,51.0,51.0,22629.002732240435,0.0,18191.0,38310.89664693961,9800.0,1000.0,7600.0,0.0,0.0,38.0,1.0,1200.0,2.0,90.0,240.0,7.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0
2023-11-23,16501,48.0,48.0,22657.923497267755,0.0,18220.0,38560.39119625876,5800.0,800.0,5000.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-24,16520,57.0,57.0,22703.79781420765,0.0,18266.0,38570.68174424502,9200.0,1000.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-25,16531,45.0,45.0,22768.620218579235,0.0,18331.0,38505.614364681096,13000.0,1200.0,11800.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
