datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,rolling_cost_estimate_b,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,nat_repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_bayes_prop_sites_avail,OGI_bayes_cost,OGI_bayes_sites_visited,OGI_bayes_travel_time,OGI_bayes_survey_time,OGI_bayes_redund_tags,OGI_bayes_missed_leaks,OGI_bayes_sites_vis_w_leaks,OGI_bayes_eff_flags,OGI_bayes_n_tags,OGI_bayes_flags_redund1,OGI_bayes_flags_redund2,OGI_bayes_flag_wo_vent
2023-04-20,17325,55.0,55.0,7917.308743169398,0.0,6439.0,59202.223855114236,19200.0,10000.0,9200.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21,17284,48.0,48.0,8012.049180327868,0.0,6534.0,58670.01463101204,19000.0,10000.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22,17237,61.0,61.0,8107.786885245901,0.0,6630.0,58123.23507144929,19200.0,10000.0,9200.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23,17202,51.0,51.0,8206.516393442622,0.0,6729.0,57585.29437603283,19800.0,10000.0,9800.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-24,17154,41.0,41.0,8309.234972677596,0.0,6832.0,57084.6497823445,20600.0,10000.0,10600.0,0.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-25,17092,46.0,46.0,8401.98087431694,0.0,6925.0,56526.62379550535,18600.0,10000.0,8600.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-26,17045,50.0,50.0,8502.704918032787,0.0,7026.0,55918.026449703444,20200.0,10000.0,10200.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,16994,45.0,45.0,8610.409836065573,0.0,7134.0,55389.05932673047,21600.0,10000.0,11600.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,16931,49.0,49.0,8714.125683060109,0.0,7238.0,54841.45401005444,20800.0,10000.0,10800.0,0.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-29,16876,50.0,50.0,8817.841530054644,0.0,7342.0,54255.42120485565,20800.0,10000.0,10800.0,0.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,16822,57.0,57.0,8908.592896174863,0.0,7433.0,53862.377669631416,18200.0,10000.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,16788,59.0,59.0,9007.322404371585,0.0,7532.0,53343.82031418076,19800.0,10000.0,9800.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,16748,57.0,57.0,9116.024590163934,0.0,7623.0,52961.318566627815,21800.0,9200.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-05-03,16714,64.0,64.0,9216.748633879783,0.0,7706.0,52512.32289738942,20200.0,7800.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-04,16695,57.0,57.0,9311.48907103825,0.0,7783.0,52230.397499316954,19000.0,6400.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,36.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-05-05,16675,51.0,51.0,9404.234972677596,0.0,7858.0,52043.44647752696,18600.0,5000.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-05-06,16651,49.0,49.0,9489.002732240438,0.0,7925.0,51888.25513767674,17000.0,3800.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-05-07,16633,48.0,48.0,9552.827868852459,0.0,7971.0,51980.72033902798,12800.0,2200.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-05-08,16635,57.0,57.0,9624.631147540984,0.0,8025.0,51979.51419279147,14400.0,1000.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-09,16638,53.0,53.0,9675.491803278688,0.0,8058.0,52183.57144626219,10200.0,0.0,6600.0,0.0,0.0,33.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-05-10,16658,49.0,49.0,9729.344262295082,0.0,8094.0,52232.179040851246,10800.0,0.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-05-11,16671,53.0,53.0,9800.150273224042,0.0,8147.0,52272.99847072889,14200.0,0.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-05-12,16671,34.0,34.0,9854.002732240438,0.0,8183.0,52362.068033383046,10800.0,0.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-05-13,16669,52.0,52.0,9918.825136612022,0.0,8230.0,52435.64176125963,13000.0,0.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-14,16674,55.0,55.0,9972.677595628415,0.0,8266.0,52450.3863110951,10800.0,0.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-05-15,16693,47.0,47.0,10035.505464480875,0.0,8311.0,52490.06011149346,12600.0,0.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,18.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0
2023-05-16,16695,55.0,55.0,10102.322404371585,0.0,8360.0,52559.25801982659,13400.0,0.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,20.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-17,16701,50.0,50.0,10163.155737704918,0.0,8403.0,52603.68453196808,12200.0,0.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-05-18,16708,47.0,47.0,10212.021857923497,0.0,8434.0,52761.725684654964,9800.0,0.0,6200.0,0.0,0.0,31.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-19,16724,64.0,64.0,10276.844262295082,0.0,8481.0,52888.03647030117,13000.0,400.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-05-20,16741,52.0,52.0,10341.666666666668,0.0,8528.0,52974.794122576845,13000.0,200.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0
2023-05-21,16746,63.0,63.0,10409.48087431694,0.0,8578.0,52904.75535252809,13600.0,400.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-05-22,16759,51.0,51.0,10466.325136612022,0.0,8617.0,53236.40652982091,11400.0,0.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,36.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-05-23,16771,69.0,69.0,10540.122950819672,0.0,8673.0,53397.06209018346,14800.0,400.0,10800.0,0.0,0.0,54.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-05-24,16784,61.0,61.0,10603.948087431692,0.0,8719.0,53459.61426822664,12800.0,400.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-05-25,16799,67.0,67.0,10672.759562841531,0.0,8770.0,53559.08967469199,13800.0,800.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-05-26,16815,58.0,58.0,10726.612021857924,0.0,8806.0,53573.09314544432,10800.0,400.0,6800.0,0.0,0.0,34.0,1.0,3600.0,6.0,240.0,720.0,18.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0
2023-05-27,16837,48.0,48.0,10789.439890710382,0.0,8851.0,53544.17557145601,12600.0,400.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,31.0,0.0,0.0,0.0
2023-05-28,16840,66.0,66.0,10850.273224043716,0.0,8894.0,53640.851592726525,12200.0,1200.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-29,16863,40.0,40.0,10916.092896174863,0.0,8942.0,53569.30292662022,13200.0,1200.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-05-30,16855,48.0,48.0,10994.877049180328,0.0,9003.0,53654.32172458035,15800.0,800.0,11400.0,0.0,0.0,57.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-31,16842,46.0,46.0,11058.70218579235,0.0,9049.0,53590.79880770999,12800.0,400.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-06-01,16842,40.0,40.0,11124.521857923497,0.0,9097.0,53566.71354540032,13200.0,800.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0
2023-06-02,16834,57.0,57.0,11184.357923497266,0.0,9139.0,53338.202485633374,12000.0,800.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-06-03,16849,63.0,63.0,11263.142076502734,0.0,9200.0,53375.653879396734,15800.0,600.0,11600.0,0.0,0.0,58.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-04,16851,52.0,52.0,11326.967213114754,0.0,9246.0,53387.27121629404,12800.0,1800.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-06-05,16857,48.0,48.0,11399.767759562843,0.0,9301.0,53339.22230197845,14600.0,800.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,32.0,0.0,0.0,0.0
2023-06-06,16850,55.0,55.0,11462.5956284153,0.0,9346.0,53388.032001217056,12600.0,400.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-06-07,16860,58.0,58.0,11534.398907103825,0.0,9400.0,53506.40467488971,14400.0,200.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-08,16864,57.0,57.0,11600.218579234972,0.0,9448.0,53682.07404897692,13200.0,400.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-06-09,16873,59.0,59.0,11680.997267759563,0.0,9511.0,53630.34112521229,16200.0,800.0,11800.0,0.0,0.0,59.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-06-10,16869,50.0,50.0,11743.825136612022,0.0,9556.0,53585.866101058644,12600.0,600.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-06-11,16874,35.0,35.0,11790.696721311477,0.0,9585.0,53700.23559499073,9400.0,200.0,5600.0,0.0,0.0,28.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-12,16880,40.0,40.0,11847.540983606556,0.0,9624.0,53699.241533096574,11400.0,400.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-06-13,16881,56.0,56.0,11910.368852459016,0.0,9669.0,53824.770986518124,12600.0,800.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0
2023-06-14,16892,58.0,58.0,11973.196721311477,0.0,9714.0,53864.314671270426,12600.0,400.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,43.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-15,16905,48.0,48.0,12033.032786885246,0.0,9756.0,53895.52106454292,12000.0,800.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-16,16911,44.0,44.0,12096.857923497266,0.0,9802.0,53923.67824581738,12800.0,400.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-17,16909,49.0,49.0,12163.674863387978,0.0,9851.0,54027.5359011089,13400.0,200.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-06-18,16909,67.0,67.0,12220.519125683059,0.0,9890.0,54090.559678460086,11400.0,400.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,18.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-06-19,16937,69.0,69.0,12296.311475409835,0.0,9948.0,54027.392949149646,15200.0,600.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-06-20,16948,56.0,56.0,12353.15573770492,0.0,9987.0,54057.23508339476,11400.0,200.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-21,16965,39.0,39.0,12413.989071038251,0.0,10030.0,54179.30306405916,12200.0,600.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,36.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-06-22,16961,37.0,37.0,12487.786885245901,0.0,10086.0,54068.189937453724,14800.0,1200.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-23,16942,47.0,47.0,12560.58743169399,0.0,10141.0,53976.269499656424,14600.0,800.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-06-24,16934,48.0,48.0,12626.407103825137,0.0,10189.0,53880.33889051878,13200.0,1000.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-06-25,16934,49.0,49.0,12698.210382513662,0.0,10243.0,53837.385065785216,14400.0,1200.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-06-26,16929,55.0,55.0,12761.038251366122,0.0,10288.0,53739.3946169654,12600.0,1000.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-27,16939,59.0,59.0,12835.833333333332,0.0,10345.0,53651.252876307444,15000.0,1200.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-06-28,16941,49.0,49.0,12893.674863387978,0.0,10385.0,53755.446391400495,11600.0,1000.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,41.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-29,16950,49.0,49.0,12972.459016393444,0.0,10446.0,53764.143277774216,15800.0,1200.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-30,16938,53.0,53.0,13031.29781420765,0.0,10487.0,53956.57381237594,11800.0,1000.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-07-01,16950,51.0,51.0,13109.084699453553,0.0,10547.0,53979.430867567506,15600.0,1000.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,38.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-07-02,16941,54.0,54.0,13182.882513661201,0.0,10603.0,54016.00837794693,14800.0,1200.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-07-03,16939,47.0,47.0,13252.691256830602,0.0,10655.0,54041.88042555461,14000.0,1000.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,20.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-07-04,16934,42.0,42.0,13311.530054644809,0.0,10696.0,54014.492397163434,11800.0,1200.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,37.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-07-05,16935,51.0,51.0,13367.377049180328,0.0,10734.0,53977.60165942224,11200.0,1400.0,6200.0,0.0,0.0,31.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-07-06,16948,54.0,54.0,13431.20218579235,0.0,10780.0,54009.85204607821,12800.0,1600.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-07-07,16956,50.0,50.0,13492.035519125682,0.0,10823.0,54090.17766117969,12200.0,800.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0
2023-07-08,16963,60.0,60.0,13556.857923497266,0.0,10870.0,54137.83394136863,13000.0,800.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,20.0,0.0,6.0,0.0,36.0,0.0,0.0,0.0
2023-07-09,16976,40.0,40.0,13609.713114754099,0.0,10905.0,54161.26589286955,10600.0,800.0,6200.0,0.0,0.0,31.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-07-10,16981,50.0,50.0,13671.543715846994,0.0,10949.0,54171.14700968152,12400.0,400.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,31.0,0.0,0.0,0.0
2023-07-11,16987,51.0,51.0,13740.355191256833,0.0,11000.0,54289.8202216488,13800.0,200.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-07-12,16987,39.0,39.0,13809.166666666668,0.0,11051.0,54187.750525051924,13800.0,600.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,20.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-07-13,16975,47.0,47.0,13877.978142076503,0.0,11102.0,54338.655606879474,13800.0,800.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0
2023-07-14,16971,56.0,56.0,13939.808743169398,0.0,11146.0,54410.42320459957,12400.0,400.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-07-15,16983,54.0,54.0,14002.636612021857,0.0,11191.0,54478.88748192221,12600.0,400.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,38.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-07-16,16992,44.0,44.0,14071.448087431692,0.0,11242.0,54493.29303086719,13800.0,800.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0
2023-07-17,16985,58.0,58.0,14126.29781420765,0.0,11279.0,54579.913959674166,11000.0,400.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-07-18,17006,50.0,50.0,14190.122950819672,0.0,11325.0,54639.73882710948,12800.0,600.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-07-19,17010,49.0,49.0,14260.928961748634,0.0,11378.0,54262.65928658173,14200.0,1000.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-07-20,17006,58.0,58.0,14327.745901639346,0.0,11427.0,54650.26151085516,13400.0,600.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-07-21,17015,54.0,54.0,14403.538251366122,0.0,11485.0,54590.034279859625,15200.0,400.0,11200.0,0.0,0.0,56.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-07-22,17011,47.0,47.0,14462.377049180328,0.0,11526.0,54689.19869591356,11800.0,600.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-07-23,17017,45.0,45.0,14526.20218579235,0.0,11572.0,54619.19894702431,12800.0,600.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-07-24,17016,44.0,44.0,14571.079234972678,0.0,11611.0,54702.04628162892,9000.0,400.0,7400.0,0.0,0.0,37.0,1.0,1200.0,2.0,90.0,240.0,9.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0
2023-07-25,17021,55.0,55.0,14610.969945355191,0.0,11651.0,54851.059794648,8000.0,0.0,8000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26,17036,47.0,47.0,14661.830601092895,0.0,11702.0,55115.5389770287,10200.0,400.0,9800.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27,17032,53.0,53.0,14709.699453551912,0.0,11750.0,55044.424272523356,9600.0,1400.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28,17037,57.0,57.0,14757.56830601093,0.0,11798.0,54939.142507340846,9600.0,1600.0,8000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29,17046,52.0,52.0,14803.442622950819,0.0,11844.0,55128.72681908741,9200.0,1400.0,7800.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-30,17052,50.0,50.0,14854.303278688523,0.0,11895.0,55068.80172358291,10200.0,1400.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,17051,63.0,63.0,14906.161202185793,0.0,11947.0,55220.827525830966,10400.0,1200.0,9200.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,17062,64.0,64.0,14956.024590163934,0.0,11997.0,55238.846937640716,10000.0,2200.0,7800.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-02,17076,54.0,54.0,15017.85519125683,0.0,12059.0,55107.539676400476,12400.0,3200.0,9200.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-03,17068,46.0,46.0,15077.6912568306,0.0,12119.0,54958.236239351376,12000.0,4000.0,8000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-04,17054,56.0,56.0,15142.513661202185,0.0,12184.0,54892.19332506665,13000.0,5400.0,7600.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-05,17045,41.0,41.0,15220.300546448087,0.0,12262.0,54498.604222836024,15600.0,5800.0,9800.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,17008,43.0,43.0,15307.062841530053,0.0,12349.0,54148.762241488264,17400.0,6800.0,10600.0,0.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07,16964,47.0,47.0,15388.838797814207,0.0,12431.0,53810.002497449284,16400.0,7800.0,8600.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08,16929,52.0,52.0,15480.587431693988,0.0,12523.0,53341.72247130301,18400.0,8600.0,9800.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09,16889,56.0,56.0,15568.346994535521,0.0,12611.0,52737.97730439274,17600.0,9600.0,8000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
