datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,rolling_cost_estimate_b,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,nat_repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_bayes_prop_sites_avail,OGI_bayes_cost,OGI_bayes_sites_visited,OGI_bayes_travel_time,OGI_bayes_survey_time,OGI_bayes_redund_tags,OGI_bayes_missed_leaks,OGI_bayes_sites_vis_w_leaks,OGI_bayes_eff_flags,OGI_bayes_n_tags,OGI_bayes_flags_redund1,OGI_bayes_flags_redund2,OGI_bayes_flag_wo_vent
2023-04-20,17474,54.0,54.0,7861.461748633879,0.0,6383.0,60204.19262245083,18000.0,10000.0,8000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21,17438,53.0,53.0,7945.232240437159,0.0,6467.0,59651.189625896055,16800.0,10000.0,6800.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22,17407,54.0,54.0,8038.975409836066,0.0,6561.0,59219.557116895754,18800.0,10000.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23,17367,48.0,48.0,8137.704918032787,0.0,6660.0,58926.40160413262,19800.0,10000.0,9800.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-24,17316,57.0,57.0,8228.456284153006,0.0,6751.0,58733.06203090803,18200.0,10000.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-25,17282,51.0,51.0,8323.196721311477,0.0,6846.0,58291.294352556164,19000.0,10000.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-26,17238,48.0,48.0,8434.890710382513,0.0,6958.0,57748.32010651001,22400.0,10000.0,12400.0,0.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,17174,54.0,54.0,8531.625683060109,0.0,7055.0,57502.95271799712,19400.0,10000.0,9400.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,17131,58.0,58.0,8621.379781420765,0.0,7145.0,57088.422816607446,18000.0,10000.0,8000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-29,17099,52.0,52.0,8705.150273224042,0.0,7229.0,56752.82713592211,16800.0,10000.0,6800.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,17067,56.0,56.0,8799.890710382513,0.0,7324.0,56239.36726725359,19000.0,10000.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,17028,50.0,50.0,8895.628415300545,0.0,7420.0,55625.14868131866,19200.0,10000.0,9200.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,16982,62.0,62.0,9006.325136612022,0.0,7513.0,55273.86573116038,22200.0,8200.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-03,16951,52.0,52.0,9094.084699453551,0.0,7583.0,54997.204238548205,17600.0,6600.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,34.0,0.0,0.0,0.0
2023-05-04,16933,52.0,52.0,9172.868852459016,0.0,7644.0,54988.723570855735,15800.0,5800.0,6400.0,0.0,0.0,32.0,1.0,3600.0,6.0,240.0,720.0,20.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-05-05,16924,55.0,55.0,9252.650273224042,0.0,7706.0,54922.0451094812,16000.0,3600.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0
2023-05-06,16917,51.0,51.0,9324.45355191257,0.0,7760.0,54919.42876147358,14400.0,2200.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-05-07,16914,53.0,53.0,9388.27868852459,0.0,7806.0,54947.37780978715,12800.0,800.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-05-08,16921,41.0,41.0,9458.08743169399,0.0,7858.0,54931.06784337972,14000.0,0.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-05-09,16910,49.0,49.0,9520.915300546449,0.0,7903.0,54985.09073446211,12600.0,0.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-05-10,16914,57.0,57.0,9575.765027322404,0.0,7940.0,55211.36301600846,11000.0,0.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0
2023-05-11,16934,41.0,41.0,9635.601092896175,0.0,7982.0,55270.60906647602,12000.0,0.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-12,16933,49.0,49.0,9702.418032786885,0.0,8031.0,55216.35724519006,13400.0,0.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,40.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-13,16933,55.0,55.0,9764.248633879783,0.0,8075.0,55398.18921712636,12400.0,0.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-05-14,16944,51.0,51.0,9822.090163934427,0.0,8115.0,55553.25007214682,11600.0,0.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-05-15,16955,49.0,49.0,9881.926229508197,0.0,8157.0,55544.47234765276,12000.0,0.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0
2023-05-16,16962,61.0,61.0,9930.792349726777,0.0,8188.0,55679.67952824849,9800.0,0.0,6200.0,0.0,0.0,31.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-05-17,16992,64.0,64.0,9985.642076502734,0.0,8225.0,55855.598543734755,11000.0,0.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0
2023-05-18,17019,46.0,46.0,10047.472677595628,0.0,8269.0,55852.17561630613,12400.0,400.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-05-19,17021,64.0,64.0,10107.308743169398,0.0,8311.0,56031.001163030276,12000.0,400.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-20,17043,50.0,50.0,10180.109289617487,0.0,8366.0,56020.343277633234,14600.0,600.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-05-21,17038,55.0,55.0,10240.942622950819,0.0,8409.0,55979.36092168003,12200.0,1200.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0
2023-05-22,17050,47.0,47.0,10311.748633879783,0.0,8462.0,55951.549316945544,14200.0,600.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-05-23,17044,63.0,63.0,10369.590163934427,0.0,8502.0,56035.38223733877,11600.0,600.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,43.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-24,17067,38.0,38.0,10435.409836065573,0.0,8550.0,56022.46007904353,13200.0,600.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-25,17057,57.0,57.0,10514.193989071038,0.0,8611.0,56149.28511147158,15800.0,800.0,11400.0,0.0,0.0,57.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0
2023-05-26,17053,33.0,33.0,10582.008196721312,0.0,8661.0,56023.722550415194,13600.0,800.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-05-27,17036,44.0,44.0,10636.857923497266,0.0,8698.0,56032.24696054915,11000.0,600.0,6800.0,0.0,0.0,34.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-05-28,17043,49.0,49.0,10704.672131147541,0.0,8748.0,56068.3005408798,13600.0,600.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-29,17042,51.0,51.0,10758.524590163934,0.0,8784.0,56101.07368683221,10800.0,800.0,6400.0,0.0,0.0,32.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-05-30,17057,35.0,35.0,10812.377049180328,0.0,8820.0,56195.25918704338,10800.0,400.0,6800.0,0.0,0.0,34.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-05-31,17056,50.0,50.0,10881.188524590165,0.0,8871.0,56383.75086807687,13800.0,400.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-06-01,17055,48.0,48.0,10950.0,0.0,8922.0,56240.14179063509,13800.0,800.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-06-02,17052,44.0,44.0,11009.836065573769,0.0,8964.0,56326.67115531675,12000.0,600.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,36.0,0.0,0.0,0.0
2023-06-03,17054,46.0,46.0,11073.661202185793,0.0,9010.0,56324.6373020294,12800.0,600.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-06-04,17054,44.0,44.0,11138.483606557378,0.0,9057.0,56183.814770904035,13000.0,400.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,38.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-06-05,17051,45.0,45.0,11202.308743169398,0.0,9103.0,56152.40297339885,12800.0,1000.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-06,17050,51.0,51.0,11264.139344262294,0.0,9147.0,56169.57769551949,12400.0,200.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,31.0,0.0,0.0,0.0
2023-06-07,17057,50.0,50.0,11334.945355191256,0.0,9200.0,56186.623575656115,14200.0,200.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-08,17054,48.0,48.0,11405.751366120217,0.0,9253.0,56255.52223450854,14200.0,400.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-09,17049,40.0,40.0,11481.543715846994,0.0,9311.0,56354.72639361995,15200.0,600.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-06-10,17031,47.0,47.0,11547.363387978143,0.0,9359.0,56291.58768034761,13200.0,400.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,20.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-11,17030,57.0,57.0,11611.188524590165,0.0,9405.0,56270.87871517414,12800.0,800.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0
2023-06-12,17041,54.0,54.0,11676.010928961749,0.0,9452.0,56164.64823583235,13000.0,800.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-13,17048,50.0,50.0,11732.855191256833,0.0,9491.0,56289.40766555743,11400.0,400.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-06-14,17059,50.0,50.0,11801.666666666668,0.0,9542.0,56259.25096372651,13800.0,800.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-06-15,17058,42.0,42.0,11864.494535519125,0.0,9587.0,56349.45781458709,12600.0,400.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-06-16,17055,53.0,53.0,11926.325136612022,0.0,9631.0,56461.48681605611,12400.0,400.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-06-17,17064,44.0,44.0,11992.144808743167,0.0,9679.0,56371.07771179218,13200.0,600.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-18,17060,58.0,58.0,12053.975409836066,0.0,9723.0,56207.57423476556,12400.0,1200.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-19,17074,38.0,38.0,12111.81693989071,0.0,9763.0,56151.00688503185,11600.0,600.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,32.0,0.0,0.0,0.0
2023-06-20,17072,51.0,51.0,12185.61475409836,0.0,9819.0,56189.23974860675,14800.0,200.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,39.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-06-21,17067,52.0,52.0,12235.478142076503,0.0,9851.0,56313.357434054575,10000.0,400.0,6000.0,0.0,0.0,30.0,1.0,3600.0,6.0,240.0,720.0,41.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-06-22,17087,52.0,52.0,12309.275956284155,0.0,9907.0,56212.18961095347,14800.0,1400.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-06-23,17083,57.0,57.0,12386.065573770493,0.0,9966.0,56094.03263968934,15400.0,800.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-06-24,17081,60.0,60.0,12446.898907103825,0.0,10009.0,56138.779789296095,12200.0,800.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-25,17098,62.0,62.0,12513.715846994535,0.0,10058.0,56482.54461831481,13400.0,400.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-26,17111,47.0,47.0,12573.551912568308,0.0,10100.0,56290.89765246386,12000.0,1000.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-06-27,17116,48.0,48.0,12643.360655737706,0.0,10152.0,56416.17375161752,14000.0,1000.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0
2023-06-28,17112,60.0,60.0,12704.193989071038,0.0,10195.0,56465.89128682781,12200.0,1000.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-06-29,17129,63.0,63.0,12764.030054644809,0.0,10237.0,56589.104148029044,12000.0,400.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-06-30,17150,56.0,56.0,12829.849726775958,0.0,10285.0,56431.34268602016,13200.0,800.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-07-01,17158,40.0,40.0,12898.661202185793,0.0,10336.0,56448.76398948538,13800.0,1000.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-07-02,17147,45.0,45.0,12982.43169398907,0.0,10402.0,55980.78986281829,16800.0,1400.0,11800.0,0.0,0.0,59.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-07-03,17126,43.0,43.0,13045.259562841531,0.0,10447.0,55975.95155106203,12600.0,200.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-07-04,17124,62.0,62.0,13124.043715846994,0.0,10508.0,56118.51055165973,15800.0,200.0,12000.0,0.0,0.0,60.0,1.0,3600.0,6.0,240.0,720.0,21.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-07-05,17125,51.0,51.0,13191.857923497266,0.0,10558.0,56045.99431708661,13600.0,800.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,37.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-07-06,17126,51.0,51.0,13262.663934426231,0.0,10611.0,56029.85902555809,14200.0,600.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,20.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-07-07,17124,53.0,53.0,13331.475409836066,0.0,10662.0,56097.00460593401,13800.0,200.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,41.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-07-08,17126,42.0,42.0,13407.267759562843,0.0,10720.0,56182.24297274784,15200.0,600.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-07-09,17110,54.0,54.0,13461.120218579234,0.0,10756.0,56226.729428136125,10800.0,600.0,6600.0,0.0,0.0,33.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-07-10,17128,49.0,49.0,13523.948087431692,0.0,10801.0,56267.88796053273,12600.0,400.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-07-11,17132,57.0,57.0,13582.786885245901,0.0,10842.0,56245.09477344017,11800.0,600.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0
2023-07-12,17148,51.0,51.0,13641.625683060109,0.0,10883.0,56218.13172090452,11800.0,800.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,45.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-07-13,17158,37.0,37.0,13702.459016393444,0.0,10926.0,56113.10477115979,12200.0,600.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-07-14,17152,50.0,50.0,13758.306010928962,0.0,10964.0,55984.6248409618,11200.0,600.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,43.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-07-15,17164,39.0,39.0,13835.0956284153,0.0,11023.0,55941.048208539665,15400.0,600.0,11200.0,0.0,0.0,56.0,1.0,3600.0,6.0,240.0,720.0,36.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-07-16,17144,53.0,53.0,13899.918032786885,0.0,11070.0,55968.26787618948,13000.0,400.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-07-17,17150,48.0,48.0,13969.726775956284,0.0,11122.0,56103.77965783076,14000.0,400.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-07-18,17146,43.0,43.0,14028.565573770493,0.0,11163.0,56197.9253868513,11800.0,800.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,40.0,0.0,6.0,0.0,32.0,0.0,0.0,0.0
2023-07-19,17148,45.0,45.0,14088.401639344263,0.0,11205.0,56196.020286104766,12000.0,600.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-07-20,17151,54.0,54.0,14160.204918032787,0.0,11259.0,56314.789550366215,14400.0,800.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-07-21,17151,63.0,63.0,14227.021857923497,0.0,11308.0,56353.71317679758,13400.0,800.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-07-22,17165,52.0,52.0,14292.841530054644,0.0,11356.0,56314.017199985225,13200.0,1000.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-07-23,17169,50.0,50.0,14359.658469945356,0.0,11405.0,56356.245861552095,13400.0,1400.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,39.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-07-24,17170,43.0,43.0,14418.497267759563,0.0,11458.0,56344.786081300284,11800.0,1400.0,9200.0,0.0,0.0,46.0,1.0,1200.0,2.0,90.0,240.0,6.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0
2023-07-25,17160,55.0,55.0,14467.363387978143,0.0,11507.0,56365.41014687154,9800.0,800.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26,17166,43.0,43.0,14509.248633879783,0.0,11549.0,56338.86058859467,8400.0,1000.0,7400.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27,17167,51.0,51.0,14560.109289617487,0.0,11600.0,56505.06083249889,10200.0,1200.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28,17167,69.0,69.0,14617.950819672133,0.0,11658.0,56464.42179148951,11600.0,1600.0,10000.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29,17178,44.0,44.0,14675.792349726777,0.0,11716.0,56330.56503594415,11600.0,2000.0,9600.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-30,17164,50.0,50.0,14721.666666666668,0.0,11762.0,56297.011266803784,9200.0,2000.0,7200.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,17168,63.0,63.0,14778.510928961749,0.0,11819.0,56299.25003081928,11400.0,2600.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,17174,54.0,54.0,14830.368852459016,0.0,11871.0,56162.57395511903,10400.0,3000.0,7400.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-02,17176,61.0,61.0,14880.232240437157,0.0,11921.0,55968.26653444777,10000.0,3600.0,6400.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-03,17187,46.0,46.0,14930.0956284153,0.0,11971.0,55741.73392344076,10000.0,4400.0,5600.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-04,17183,46.0,46.0,15015.860655737706,0.0,12057.0,55175.167560925285,17200.0,6400.0,10800.0,0.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-05,17143,51.0,51.0,15117.581967213115,0.0,12159.0,54586.50816640145,20400.0,7000.0,13400.0,0.0,0.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,17092,48.0,48.0,15204.34426229508,0.0,12246.0,54094.19255965416,17400.0,7800.0,9600.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07,17053,37.0,37.0,15310.054644808744,0.0,12352.0,53562.44334852147,21200.0,8800.0,12400.0,0.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08,16984,55.0,55.0,15398.811475409835,0.0,12441.0,53095.26703200309,17800.0,9200.0,8600.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09,16950,46.0,46.0,15488.565573770493,0.0,12531.0,52712.067038073896,18000.0,9600.0,8400.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
